run_id,start_time,case,sequence,units,cypher_cost_ms,http_cost_ms,status,cypher_statement
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,6,1,2.019,11.155,success,"CREATE (inDs:dataset {\n  gid: 1782179117100006001,\n  id: ""ds_in_1782179117100006"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100006"",\n  current_version: ""dv_in_1782179117100006"",\n  created_at: 1782179119136,\n  updated_at: 1782179119136,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100006002,\n  id: ""dv_in_1782179117100006"",\n  dataset_uuid: ""ds_in_1782179117100006"",\n  facets: ""{}"",\n  created_at: 1782179119136,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100006003,\n  id: ""ds_out_1782179117100006"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100006"",\n  current_version: ""dv_out_1782179117100006"",\n  created_at: 1782179119136,\n  updated_at: 1782179119136,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100006004,\n  id: ""dv_out_1782179117100006"",\n  dataset_uuid: ""ds_out_1782179117100006"",\n  facets: ""{}"",\n  created_at: 1782179119136,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100006005,\n  id: ""job_1782179117100006"",\n  namespace: ""perf"",\n  name: ""job_1782179117100006"",\n  current_version: ""jv_1782179117100006"",\n  current_run: ""run_1782179117100006"",\n  created_at: 1782179119136,\n  updated_at: 1782179119136,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100006006,\n  id: ""jv_1782179117100006"",\n  job_uuid: ""job_1782179117100006"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100006007,\n  id: ""run_1782179117100006"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119136,\n  updated_at: 1782179119136,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100006""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119136}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119136}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119136}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119136}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119136}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119136}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,11,1,5.181,13.940,success,"CREATE (inDs:dataset {\n  gid: 1782179117100011001,\n  id: ""ds_in_1782179117100011"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100011"",\n  current_version: ""dv_in_1782179117100011"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100011002,\n  id: ""dv_in_1782179117100011"",\n  dataset_uuid: ""ds_in_1782179117100011"",\n  facets: ""{}"",\n  created_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100011003,\n  id: ""ds_out_1782179117100011"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100011"",\n  current_version: ""dv_out_1782179117100011"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100011004,\n  id: ""dv_out_1782179117100011"",\n  dataset_uuid: ""ds_out_1782179117100011"",\n  facets: ""{}"",\n  created_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100011005,\n  id: ""job_1782179117100011"",\n  namespace: ""perf"",\n  name: ""job_1782179117100011"",\n  current_version: ""jv_1782179117100011"",\n  current_run: ""run_1782179117100011"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100011006,\n  id: ""jv_1782179117100011"",\n  job_uuid: ""job_1782179117100011"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100011007,\n  id: ""run_1782179117100011"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100011""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119135}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119135}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119135}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119135}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119135}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119135}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,1,1,5.826,15.187,success,"CREATE (inDs:dataset {\n  gid: 1782179117100001001,\n  id: ""ds_in_1782179117100001"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100001"",\n  current_version: ""dv_in_1782179117100001"",\n  created_at: 1782179119134,\n  updated_at: 1782179119134,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100001002,\n  id: ""dv_in_1782179117100001"",\n  dataset_uuid: ""ds_in_1782179117100001"",\n  facets: ""{}"",\n  created_at: 1782179119134,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100001003,\n  id: ""ds_out_1782179117100001"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100001"",\n  current_version: ""dv_out_1782179117100001"",\n  created_at: 1782179119134,\n  updated_at: 1782179119134,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100001004,\n  id: ""dv_out_1782179117100001"",\n  dataset_uuid: ""ds_out_1782179117100001"",\n  facets: ""{}"",\n  created_at: 1782179119134,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100001005,\n  id: ""job_1782179117100001"",\n  namespace: ""perf"",\n  name: ""job_1782179117100001"",\n  current_version: ""jv_1782179117100001"",\n  current_run: ""run_1782179117100001"",\n  created_at: 1782179119134,\n  updated_at: 1782179119134,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100001006,\n  id: ""jv_1782179117100001"",\n  job_uuid: ""job_1782179117100001"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100001007,\n  id: ""run_1782179117100001"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119134,\n  updated_at: 1782179119134,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100001""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119134}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119134}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119134}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119134}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119134}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119134}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,16,1,7.589,17.276,success,"CREATE (inDs:dataset {\n  gid: 1782179117100016001,\n  id: ""ds_in_1782179117100016"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100016"",\n  current_version: ""dv_in_1782179117100016"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100016002,\n  id: ""dv_in_1782179117100016"",\n  dataset_uuid: ""ds_in_1782179117100016"",\n  facets: ""{}"",\n  created_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100016003,\n  id: ""ds_out_1782179117100016"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100016"",\n  current_version: ""dv_out_1782179117100016"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100016004,\n  id: ""dv_out_1782179117100016"",\n  dataset_uuid: ""ds_out_1782179117100016"",\n  facets: ""{}"",\n  created_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100016005,\n  id: ""job_1782179117100016"",\n  namespace: ""perf"",\n  name: ""job_1782179117100016"",\n  current_version: ""jv_1782179117100016"",\n  current_run: ""run_1782179117100016"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100016006,\n  id: ""jv_1782179117100016"",\n  job_uuid: ""job_1782179117100016"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100016007,\n  id: ""run_1782179117100016"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119135,\n  updated_at: 1782179119135,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100016""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119135}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119135}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119135}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119135}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119135}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119135}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,7,1,6.473,13.431,success,"CREATE (inDs:dataset {\n  gid: 1782179117100007001,\n  id: ""ds_in_1782179117100007"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100007"",\n  current_version: ""dv_in_1782179117100007"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100007002,\n  id: ""dv_in_1782179117100007"",\n  dataset_uuid: ""ds_in_1782179117100007"",\n  facets: ""{}"",\n  created_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100007003,\n  id: ""ds_out_1782179117100007"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100007"",\n  current_version: ""dv_out_1782179117100007"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100007004,\n  id: ""dv_out_1782179117100007"",\n  dataset_uuid: ""ds_out_1782179117100007"",\n  facets: ""{}"",\n  created_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100007005,\n  id: ""job_1782179117100007"",\n  namespace: ""perf"",\n  name: ""job_1782179117100007"",\n  current_version: ""jv_1782179117100007"",\n  current_run: ""run_1782179117100007"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100007006,\n  id: ""jv_1782179117100007"",\n  job_uuid: ""job_1782179117100007"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100007007,\n  id: ""run_1782179117100007"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100007""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119237}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119237}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119237}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119237}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119237}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119237}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,2,1,5.307,12.483,success,"CREATE (inDs:dataset {\n  gid: 1782179117100002001,\n  id: ""ds_in_1782179117100002"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100002"",\n  current_version: ""dv_in_1782179117100002"",\n  created_at: 1782179119239,\n  updated_at: 1782179119239,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100002002,\n  id: ""dv_in_1782179117100002"",\n  dataset_uuid: ""ds_in_1782179117100002"",\n  facets: ""{}"",\n  created_at: 1782179119239,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100002003,\n  id: ""ds_out_1782179117100002"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100002"",\n  current_version: ""dv_out_1782179117100002"",\n  created_at: 1782179119239,\n  updated_at: 1782179119239,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100002004,\n  id: ""dv_out_1782179117100002"",\n  dataset_uuid: ""ds_out_1782179117100002"",\n  facets: ""{}"",\n  created_at: 1782179119239,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100002005,\n  id: ""job_1782179117100002"",\n  namespace: ""perf"",\n  name: ""job_1782179117100002"",\n  current_version: ""jv_1782179117100002"",\n  current_run: ""run_1782179117100002"",\n  created_at: 1782179119239,\n  updated_at: 1782179119239,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100002006,\n  id: ""jv_1782179117100002"",\n  job_uuid: ""job_1782179117100002"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100002007,\n  id: ""run_1782179117100002"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119239,\n  updated_at: 1782179119239,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100002""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119239}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119239}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119239}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119239}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119239}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119239}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,12,1,5.044,14.438,success,"CREATE (inDs:dataset {\n  gid: 1782179117100012001,\n  id: ""ds_in_1782179117100012"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100012"",\n  current_version: ""dv_in_1782179117100012"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100012002,\n  id: ""dv_in_1782179117100012"",\n  dataset_uuid: ""ds_in_1782179117100012"",\n  facets: ""{}"",\n  created_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100012003,\n  id: ""ds_out_1782179117100012"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100012"",\n  current_version: ""dv_out_1782179117100012"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100012004,\n  id: ""dv_out_1782179117100012"",\n  dataset_uuid: ""ds_out_1782179117100012"",\n  facets: ""{}"",\n  created_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100012005,\n  id: ""job_1782179117100012"",\n  namespace: ""perf"",\n  name: ""job_1782179117100012"",\n  current_version: ""jv_1782179117100012"",\n  current_run: ""run_1782179117100012"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100012006,\n  id: ""jv_1782179117100012"",\n  job_uuid: ""job_1782179117100012"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100012007,\n  id: ""run_1782179117100012"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119237,\n  updated_at: 1782179119237,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100012""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119237}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119237}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119237}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119237}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119237}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119237}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,17,1,9.092,19.178,success,"CREATE (inDs:dataset {\n  gid: 1782179117100017001,\n  id: ""ds_in_1782179117100017"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100017"",\n  current_version: ""dv_in_1782179117100017"",\n  created_at: 1782179119238,\n  updated_at: 1782179119238,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100017002,\n  id: ""dv_in_1782179117100017"",\n  dataset_uuid: ""ds_in_1782179117100017"",\n  facets: ""{}"",\n  created_at: 1782179119238,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100017003,\n  id: ""ds_out_1782179117100017"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100017"",\n  current_version: ""dv_out_1782179117100017"",\n  created_at: 1782179119238,\n  updated_at: 1782179119238,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100017004,\n  id: ""dv_out_1782179117100017"",\n  dataset_uuid: ""ds_out_1782179117100017"",\n  facets: ""{}"",\n  created_at: 1782179119238,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100017005,\n  id: ""job_1782179117100017"",\n  namespace: ""perf"",\n  name: ""job_1782179117100017"",\n  current_version: ""jv_1782179117100017"",\n  current_run: ""run_1782179117100017"",\n  created_at: 1782179119238,\n  updated_at: 1782179119238,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100017006,\n  id: ""jv_1782179117100017"",\n  job_uuid: ""job_1782179117100017"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100017007,\n  id: ""run_1782179117100017"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119238,\n  updated_at: 1782179119238,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100017""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119238}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119238}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119238}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119238}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119238}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119238}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,3,1,2.460,9.093,success,"CREATE (inDs:dataset {\n  gid: 1782179117100003001,\n  id: ""ds_in_1782179117100003"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100003"",\n  current_version: ""dv_in_1782179117100003"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100003002,\n  id: ""dv_in_1782179117100003"",\n  dataset_uuid: ""ds_in_1782179117100003"",\n  facets: ""{}"",\n  created_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100003003,\n  id: ""ds_out_1782179117100003"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100003"",\n  current_version: ""dv_out_1782179117100003"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100003004,\n  id: ""dv_out_1782179117100003"",\n  dataset_uuid: ""ds_out_1782179117100003"",\n  facets: ""{}"",\n  created_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100003005,\n  id: ""job_1782179117100003"",\n  namespace: ""perf"",\n  name: ""job_1782179117100003"",\n  current_version: ""jv_1782179117100003"",\n  current_run: ""run_1782179117100003"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100003006,\n  id: ""jv_1782179117100003"",\n  job_uuid: ""job_1782179117100003"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100003007,\n  id: ""run_1782179117100003"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100003""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119343}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119343}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119343}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119343}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119343}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119343}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,8,1,3.137,9.483,success,"CREATE (inDs:dataset {\n  gid: 1782179117100008001,\n  id: ""ds_in_1782179117100008"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100008"",\n  current_version: ""dv_in_1782179117100008"",\n  created_at: 1782179119341,\n  updated_at: 1782179119341,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100008002,\n  id: ""dv_in_1782179117100008"",\n  dataset_uuid: ""ds_in_1782179117100008"",\n  facets: ""{}"",\n  created_at: 1782179119341,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100008003,\n  id: ""ds_out_1782179117100008"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100008"",\n  current_version: ""dv_out_1782179117100008"",\n  created_at: 1782179119341,\n  updated_at: 1782179119341,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100008004,\n  id: ""dv_out_1782179117100008"",\n  dataset_uuid: ""ds_out_1782179117100008"",\n  facets: ""{}"",\n  created_at: 1782179119341,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100008005,\n  id: ""job_1782179117100008"",\n  namespace: ""perf"",\n  name: ""job_1782179117100008"",\n  current_version: ""jv_1782179117100008"",\n  current_run: ""run_1782179117100008"",\n  created_at: 1782179119341,\n  updated_at: 1782179119341,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100008006,\n  id: ""jv_1782179117100008"",\n  job_uuid: ""job_1782179117100008"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100008007,\n  id: ""run_1782179117100008"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119341,\n  updated_at: 1782179119341,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100008""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119341}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119341}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119341}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119341}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119341}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119341}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260623_094517_61460,2026-06-23 09:45:19,concurrent_report,13,1,5.935,13.830,success,"CREATE (inDs:dataset {\n  gid: 1782179117100013001,\n  id: ""ds_in_1782179117100013"",\n  namespace: ""perf"",\n  name: ""table_in_1782179117100013"",\n  current_version: ""dv_in_1782179117100013"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782179117100013002,\n  id: ""dv_in_1782179117100013"",\n  dataset_uuid: ""ds_in_1782179117100013"",\n  facets: ""{}"",\n  created_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782179117100013003,\n  id: ""ds_out_1782179117100013"",\n  namespace: ""perf"",\n  name: ""table_out_1782179117100013"",\n  current_version: ""dv_out_1782179117100013"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782179117100013004,\n  id: ""dv_out_1782179117100013"",\n  dataset_uuid: ""ds_out_1782179117100013"",\n  facets: ""{}"",\n  created_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782179117100013005,\n  id: ""job_1782179117100013"",\n  namespace: ""perf"",\n  name: ""job_1782179117100013"",\n  current_version: ""jv_1782179117100013"",\n  current_run: ""run_1782179117100013"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782179117100013006,\n  id: ""jv_1782179117100013"",\n  job_uuid: ""job_1782179117100013"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782179117100013007,\n  id: ""run_1782179117100013"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782179119343,\n  updated_at: 1782179119343,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782179117100013""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782179119343}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782179119343}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782179119343}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782179119343}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782179119343}]->(run)\nCREATE (run)-[:produces {created_at: 1782179119343}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
