run_id,start_time,case,sequence,units,cypher_cost_ms,http_cost_ms,status,cypher_statement
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,1,1,4.554,9.787,success,"CREATE (inDs:dataset {\n  gid: 1782138013100001001,\n  id: ""ds_in_1782138013100001"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100001"",\n  current_version: ""dv_in_1782138013100001"",\n  created_at: 1782138015272,\n  updated_at: 1782138015272,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100001002,\n  id: ""dv_in_1782138013100001"",\n  dataset_uuid: ""ds_in_1782138013100001"",\n  facets: ""{}"",\n  created_at: 1782138015272,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100001003,\n  id: ""ds_out_1782138013100001"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100001"",\n  current_version: ""dv_out_1782138013100001"",\n  created_at: 1782138015272,\n  updated_at: 1782138015272,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100001004,\n  id: ""dv_out_1782138013100001"",\n  dataset_uuid: ""ds_out_1782138013100001"",\n  facets: ""{}"",\n  created_at: 1782138015272,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100001005,\n  id: ""job_1782138013100001"",\n  namespace: ""perf"",\n  name: ""job_1782138013100001"",\n  current_version: ""jv_1782138013100001"",\n  current_run: ""run_1782138013100001"",\n  created_at: 1782138015272,\n  updated_at: 1782138015272,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100001006,\n  id: ""jv_1782138013100001"",\n  job_uuid: ""job_1782138013100001"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100001007,\n  id: ""run_1782138013100001"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015272,\n  updated_at: 1782138015272,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100001""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015272}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015272}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015272}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015272}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015272}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015272}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,6,1,3.040,8.672,success,"CREATE (inDs:dataset {\n  gid: 1782138013100006001,\n  id: ""ds_in_1782138013100006"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100006"",\n  current_version: ""dv_in_1782138013100006"",\n  created_at: 1782138015274,\n  updated_at: 1782138015274,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100006002,\n  id: ""dv_in_1782138013100006"",\n  dataset_uuid: ""ds_in_1782138013100006"",\n  facets: ""{}"",\n  created_at: 1782138015274,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100006003,\n  id: ""ds_out_1782138013100006"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100006"",\n  current_version: ""dv_out_1782138013100006"",\n  created_at: 1782138015274,\n  updated_at: 1782138015274,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100006004,\n  id: ""dv_out_1782138013100006"",\n  dataset_uuid: ""ds_out_1782138013100006"",\n  facets: ""{}"",\n  created_at: 1782138015274,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100006005,\n  id: ""job_1782138013100006"",\n  namespace: ""perf"",\n  name: ""job_1782138013100006"",\n  current_version: ""jv_1782138013100006"",\n  current_run: ""run_1782138013100006"",\n  created_at: 1782138015274,\n  updated_at: 1782138015274,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100006006,\n  id: ""jv_1782138013100006"",\n  job_uuid: ""job_1782138013100006"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100006007,\n  id: ""run_1782138013100006"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015274,\n  updated_at: 1782138015274,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100006""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015274}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015274}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015274}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015274}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015274}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015274}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,11,1,6.959,12.768,success,"CREATE (inDs:dataset {\n  gid: 1782138013100011001,\n  id: ""ds_in_1782138013100011"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100011"",\n  current_version: ""dv_in_1782138013100011"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100011002,\n  id: ""dv_in_1782138013100011"",\n  dataset_uuid: ""ds_in_1782138013100011"",\n  facets: ""{}"",\n  created_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100011003,\n  id: ""ds_out_1782138013100011"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100011"",\n  current_version: ""dv_out_1782138013100011"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100011004,\n  id: ""dv_out_1782138013100011"",\n  dataset_uuid: ""ds_out_1782138013100011"",\n  facets: ""{}"",\n  created_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100011005,\n  id: ""job_1782138013100011"",\n  namespace: ""perf"",\n  name: ""job_1782138013100011"",\n  current_version: ""jv_1782138013100011"",\n  current_run: ""run_1782138013100011"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100011006,\n  id: ""jv_1782138013100011"",\n  job_uuid: ""job_1782138013100011"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100011007,\n  id: ""run_1782138013100011"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100011""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015277}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015277}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015277}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015277}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015277}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015277}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,16,1,9.184,14.611,success,"CREATE (inDs:dataset {\n  gid: 1782138013100016001,\n  id: ""ds_in_1782138013100016"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100016"",\n  current_version: ""dv_in_1782138013100016"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100016002,\n  id: ""dv_in_1782138013100016"",\n  dataset_uuid: ""ds_in_1782138013100016"",\n  facets: ""{}"",\n  created_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100016003,\n  id: ""ds_out_1782138013100016"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100016"",\n  current_version: ""dv_out_1782138013100016"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100016004,\n  id: ""dv_out_1782138013100016"",\n  dataset_uuid: ""ds_out_1782138013100016"",\n  facets: ""{}"",\n  created_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100016005,\n  id: ""job_1782138013100016"",\n  namespace: ""perf"",\n  name: ""job_1782138013100016"",\n  current_version: ""jv_1782138013100016"",\n  current_run: ""run_1782138013100016"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100016006,\n  id: ""jv_1782138013100016"",\n  job_uuid: ""job_1782138013100016"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100016007,\n  id: ""run_1782138013100016"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015277,\n  updated_at: 1782138015277,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100016""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015277}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015277}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015277}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015277}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015277}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015277}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,7,1,2.451,10.714,success,"CREATE (inDs:dataset {\n  gid: 1782138013100007001,\n  id: ""ds_in_1782138013100007"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100007"",\n  current_version: ""dv_in_1782138013100007"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100007002,\n  id: ""dv_in_1782138013100007"",\n  dataset_uuid: ""ds_in_1782138013100007"",\n  facets: ""{}"",\n  created_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100007003,\n  id: ""ds_out_1782138013100007"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100007"",\n  current_version: ""dv_out_1782138013100007"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100007004,\n  id: ""dv_out_1782138013100007"",\n  dataset_uuid: ""ds_out_1782138013100007"",\n  facets: ""{}"",\n  created_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100007005,\n  id: ""job_1782138013100007"",\n  namespace: ""perf"",\n  name: ""job_1782138013100007"",\n  current_version: ""jv_1782138013100007"",\n  current_run: ""run_1782138013100007"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100007006,\n  id: ""jv_1782138013100007"",\n  job_uuid: ""job_1782138013100007"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100007007,\n  id: ""run_1782138013100007"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100007""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015381}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015381}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015381}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015381}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015381}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015381}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,2,1,4.678,13.495,success,"CREATE (inDs:dataset {\n  gid: 1782138013100002001,\n  id: ""ds_in_1782138013100002"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100002"",\n  current_version: ""dv_in_1782138013100002"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100002002,\n  id: ""dv_in_1782138013100002"",\n  dataset_uuid: ""ds_in_1782138013100002"",\n  facets: ""{}"",\n  created_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100002003,\n  id: ""ds_out_1782138013100002"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100002"",\n  current_version: ""dv_out_1782138013100002"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100002004,\n  id: ""dv_out_1782138013100002"",\n  dataset_uuid: ""ds_out_1782138013100002"",\n  facets: ""{}"",\n  created_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100002005,\n  id: ""job_1782138013100002"",\n  namespace: ""perf"",\n  name: ""job_1782138013100002"",\n  current_version: ""jv_1782138013100002"",\n  current_run: ""run_1782138013100002"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100002006,\n  id: ""jv_1782138013100002"",\n  job_uuid: ""job_1782138013100002"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100002007,\n  id: ""run_1782138013100002"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015381,\n  updated_at: 1782138015381,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100002""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015381}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015381}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015381}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015381}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015381}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015381}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,12,1,8.648,17.316,success,"CREATE (inDs:dataset {\n  gid: 1782138013100012001,\n  id: ""ds_in_1782138013100012"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100012"",\n  current_version: ""dv_in_1782138013100012"",\n  created_at: 1782138015386,\n  updated_at: 1782138015386,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100012002,\n  id: ""dv_in_1782138013100012"",\n  dataset_uuid: ""ds_in_1782138013100012"",\n  facets: ""{}"",\n  created_at: 1782138015386,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100012003,\n  id: ""ds_out_1782138013100012"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100012"",\n  current_version: ""dv_out_1782138013100012"",\n  created_at: 1782138015386,\n  updated_at: 1782138015386,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100012004,\n  id: ""dv_out_1782138013100012"",\n  dataset_uuid: ""ds_out_1782138013100012"",\n  facets: ""{}"",\n  created_at: 1782138015386,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100012005,\n  id: ""job_1782138013100012"",\n  namespace: ""perf"",\n  name: ""job_1782138013100012"",\n  current_version: ""jv_1782138013100012"",\n  current_run: ""run_1782138013100012"",\n  created_at: 1782138015386,\n  updated_at: 1782138015386,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100012006,\n  id: ""jv_1782138013100012"",\n  job_uuid: ""job_1782138013100012"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100012007,\n  id: ""run_1782138013100012"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015386,\n  updated_at: 1782138015386,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100012""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015386}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015386}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015386}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015386}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015386}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015386}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,17,1,13.780,18.496,success,"CREATE (inDs:dataset {\n  gid: 1782138013100017001,\n  id: ""ds_in_1782138013100017"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100017"",\n  current_version: ""dv_in_1782138013100017"",\n  created_at: 1782138015389,\n  updated_at: 1782138015389,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100017002,\n  id: ""dv_in_1782138013100017"",\n  dataset_uuid: ""ds_in_1782138013100017"",\n  facets: ""{}"",\n  created_at: 1782138015389,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100017003,\n  id: ""ds_out_1782138013100017"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100017"",\n  current_version: ""dv_out_1782138013100017"",\n  created_at: 1782138015389,\n  updated_at: 1782138015389,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100017004,\n  id: ""dv_out_1782138013100017"",\n  dataset_uuid: ""ds_out_1782138013100017"",\n  facets: ""{}"",\n  created_at: 1782138015389,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100017005,\n  id: ""job_1782138013100017"",\n  namespace: ""perf"",\n  name: ""job_1782138013100017"",\n  current_version: ""jv_1782138013100017"",\n  current_run: ""run_1782138013100017"",\n  created_at: 1782138015389,\n  updated_at: 1782138015389,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100017006,\n  id: ""jv_1782138013100017"",\n  job_uuid: ""job_1782138013100017"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100017007,\n  id: ""run_1782138013100017"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015389,\n  updated_at: 1782138015389,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100017""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015389}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015389}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015389}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015389}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015389}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015389}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,13,1,5.204,10.900,success,"CREATE (inDs:dataset {\n  gid: 1782138013100013001,\n  id: ""ds_in_1782138013100013"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100013"",\n  current_version: ""dv_in_1782138013100013"",\n  created_at: 1782138015517,\n  updated_at: 1782138015517,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100013002,\n  id: ""dv_in_1782138013100013"",\n  dataset_uuid: ""ds_in_1782138013100013"",\n  facets: ""{}"",\n  created_at: 1782138015517,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100013003,\n  id: ""ds_out_1782138013100013"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100013"",\n  current_version: ""dv_out_1782138013100013"",\n  created_at: 1782138015517,\n  updated_at: 1782138015517,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100013004,\n  id: ""dv_out_1782138013100013"",\n  dataset_uuid: ""ds_out_1782138013100013"",\n  facets: ""{}"",\n  created_at: 1782138015517,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100013005,\n  id: ""job_1782138013100013"",\n  namespace: ""perf"",\n  name: ""job_1782138013100013"",\n  current_version: ""jv_1782138013100013"",\n  current_run: ""run_1782138013100013"",\n  created_at: 1782138015517,\n  updated_at: 1782138015517,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100013006,\n  id: ""jv_1782138013100013"",\n  job_uuid: ""job_1782138013100013"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100013007,\n  id: ""run_1782138013100013"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015517,\n  updated_at: 1782138015517,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100013""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015517}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015517}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015517}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015517}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015517}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015517}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,8,1,5.111,10.371,success,"CREATE (inDs:dataset {\n  gid: 1782138013100008001,\n  id: ""ds_in_1782138013100008"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100008"",\n  current_version: ""dv_in_1782138013100008"",\n  created_at: 1782138015524,\n  updated_at: 1782138015524,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100008002,\n  id: ""dv_in_1782138013100008"",\n  dataset_uuid: ""ds_in_1782138013100008"",\n  facets: ""{}"",\n  created_at: 1782138015524,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100008003,\n  id: ""ds_out_1782138013100008"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100008"",\n  current_version: ""dv_out_1782138013100008"",\n  created_at: 1782138015524,\n  updated_at: 1782138015524,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100008004,\n  id: ""dv_out_1782138013100008"",\n  dataset_uuid: ""ds_out_1782138013100008"",\n  facets: ""{}"",\n  created_at: 1782138015524,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100008005,\n  id: ""job_1782138013100008"",\n  namespace: ""perf"",\n  name: ""job_1782138013100008"",\n  current_version: ""jv_1782138013100008"",\n  current_run: ""run_1782138013100008"",\n  created_at: 1782138015524,\n  updated_at: 1782138015524,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100008006,\n  id: ""jv_1782138013100008"",\n  job_uuid: ""job_1782138013100008"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100008007,\n  id: ""run_1782138013100008"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015524,\n  updated_at: 1782138015524,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100008""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015524}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015524}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015524}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015524}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015524}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015524}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
20260622_222013_14890,2026-06-22 22:20:15,concurrent_report,3,1,6.543,13.073,success,"CREATE (inDs:dataset {\n  gid: 1782138013100003001,\n  id: ""ds_in_1782138013100003"",\n  namespace: ""perf"",\n  name: ""table_in_1782138013100003"",\n  current_version: ""dv_in_1782138013100003"",\n  created_at: 1782138015532,\n  updated_at: 1782138015532,\n  owner: ""perf_user""\n})\nCREATE (inDv:datasetversion {\n  gid: 1782138013100003002,\n  id: ""dv_in_1782138013100003"",\n  dataset_uuid: ""ds_in_1782138013100003"",\n  facets: ""{}"",\n  created_at: 1782138015532,\n  owner: ""perf_user""\n})\nCREATE (outDs:dataset {\n  gid: 1782138013100003003,\n  id: ""ds_out_1782138013100003"",\n  namespace: ""perf"",\n  name: ""table_out_1782138013100003"",\n  current_version: ""dv_out_1782138013100003"",\n  created_at: 1782138015532,\n  updated_at: 1782138015532,\n  owner: ""perf_user""\n})\nCREATE (outDv:datasetversion {\n  gid: 1782138013100003004,\n  id: ""dv_out_1782138013100003"",\n  dataset_uuid: ""ds_out_1782138013100003"",\n  facets: ""{}"",\n  created_at: 1782138015532,\n  owner: ""perf_user""\n})\nCREATE (job:job {\n  gid: 1782138013100003005,\n  id: ""job_1782138013100003"",\n  namespace: ""perf"",\n  name: ""job_1782138013100003"",\n  current_version: ""jv_1782138013100003"",\n  current_run: ""run_1782138013100003"",\n  created_at: 1782138015532,\n  updated_at: 1782138015532,\n  owner: ""perf_user""\n})\nCREATE (jv:jobversion {\n  gid: 1782138013100003006,\n  id: ""jv_1782138013100003"",\n  job_uuid: ""job_1782138013100003"",\n  facets: ""{}"",\n  owner: ""perf_user""\n})\nCREATE (run:jobrun {\n  gid: 1782138013100003007,\n  id: ""run_1782138013100003"",\n  state: ""SUCCESS"",\n  namespace: ""perf"",\n  facets: ""{}"",\n  created_at: 1782138015532,\n  updated_at: 1782138015532,\n  owner: ""perf_user"",\n  jobversion_id: ""jv_1782138013100003""\n})\nCREATE (inDs)-[:has_dversion {created_at: 1782138015532}]->(inDv)\nCREATE (outDs)-[:has_dversion {created_at: 1782138015532}]->(outDv)\nCREATE (job)-[:has_jversion {created_at: 1782138015532}]->(jv)\nCREATE (jv)-[:has_run {created_at: 1782138015532}]->(run)\nCREATE (inDv)-[:consumes_by {created_at: 1782138015532}]->(run)\nCREATE (run)-[:produces {created_at: 1782138015532}]->(outDv)\nCREATE (inDs)-[:lineage]->(job)\nCREATE (job)-[:lineage]->(outDs)\nRETURN run.id;"
